LotFrontage,LotArea,LotShape,MasVnrType,MasVnrArea,BsmtExposure,BsmtFinSF1,BsmtUnfSF,HeatingQC,CentralAir,X1stFlrSF,X2ndFlrSF,BedroomAbvGr,KitchenQual,Functional,FireplaceQu,GarageFinish,GarageCars,GarageArea,WoodDeckSF,PoolQC,TotBathrooms,TotalPorchSF,Remod,Age,TotalSqFeet,GarageScore,BsmtScore,OverallScore,SalePrice,MSSubClass1 story 1946+,MSSubClass1 story 1945-,MSSubClass1,5 story fin,MSSubClass2 story 1946+,MSSubClass2 story 1945-,MSSubClass2,5 story all ages,MSSubClasssplit/multi level,MSSubClasssplit foyer,MSSubClassduplex all style/age,MSSubClass1 story PUD 1946+,MSSubClass2 story PUD 1946+,MSSubClass2 family conversion,MSZoningFV,MSZoningRH,MSZoningRL,MSZoningRM,LotConfigCulDSac,LotConfigFR2,LotConfigInside,NeighborhoodBrDale,NeighborhoodBrkSide,NeighborhoodClearCr,NeighborhoodCollgCr,NeighborhoodCrawfor,NeighborhoodEdwards,NeighborhoodGilbert,NeighborhoodIDOTRR,NeighborhoodMeadowV,NeighborhoodMitchel,NeighborhoodNAmes,NeighborhoodNoRidge,NeighborhoodNridgHt,NeighborhoodNWAmes,NeighborhoodOldTown,NeighborhoodSawyer,NeighborhoodSawyerW,NeighborhoodSomerst,NeighborhoodStoneBr,NeighborhoodSWISU,NeighborhoodTimber,BldgType2fmCon,BldgTypeDuplex,BldgTypeTwnhs,BldgTypeTwnhsE,HouseStyle1Story,HouseStyle2Story,HouseStyleSFoyer,HouseStyleSLvl,RoofStyleGable,RoofStyleHip,Exterior1stBrkFace,Exterior1stCemntBd,Exterior1stHdBoard,Exterior1stMetalSd,Exterior1stPlywood,Exterior1stStucco,Exterior1stVinylSd,Exterior1stWd Sdng,Exterior1stWdShing,Exterior2ndBrkFace,Exterior2ndCmentBd,Exterior2ndHdBoard,Exterior2ndMetalSd,Exterior2ndPlywood,Exterior2ndStucco,Exterior2ndVinylSd,Exterior2ndWd Sdng,Exterior2ndWd Shng,ExterQualGd,ExterQualTA,FoundationCBlock,FoundationPConc,FoundationSlab,GarageTypeAttchd,GarageTypeBasment,GarageTypeBuiltIn,GarageTypeDetchd,GarageTypeNo Garage,FenceGdWo,FenceMnPrv,FenceNone,SaleTypeNew,SaleTypeWD
0.089671766,-0.393573667,0.701779516,0.814627472,0.288524758,-0.585595914,0.260593551,-0.319797331,-1.202319112,0.268243873,-0.457693839,-0.784890564,0.169897979,-0.771402975,0.238876752,-0.978662785,-0.799174603,0.306987166,0.05236918,0.77683409,-0.062518131,-1.506349974,-0.827130887,-0.933196337,0.405500296,-0.734694049,0.276188434,-0.300535429,-0.381707109,11.81303006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
-0.051055054,-1.020808647,0.701779516,0.814627472,2.301333167,-0.585595914,-0.046689487,-0.510884094,0.885467615,0.268243873,-1.028595086,0.978574407,-1.045622121,0.738808483,0.238876752,0.681897185,-0.799174603,0.306987166,-0.151773349,-0.740633511,-0.062518131,0.348156805,-0.530567698,-0.933196337,-0.791126502,-0.352568902,0.276188434,0.448621631,-0.381707109,12.03469103,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
0.511852227,0.029401043,0.701779516,-0.728459868,1.043327911,-0.585595914,-0.426403526,-0.171932574,-0.158425749,0.268243873,-0.376136518,1.029892171,1.385418079,-0.771402975,-2.867053049,0.681897185,0.315926098,0.306987166,0.05236918,0.429081098,-0.062518131,0.966325732,0.53520626,-0.933196337,0.50123044,-0.037439723,0.276188434,-0.300535429,-0.381707109,12.01460943,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
0.840214808,-0.021315349,-1.052068435,0.814627472,0.89236728,-0.585595914,-0.968538599,1.26349299,-1.202319112,0.268243873,-0.111075225,-0.784890564,0.169897979,-0.771402975,0.238876752,-0.978662785,-0.799174603,0.306987166,-0.151773349,-0.740633511,-0.062518131,-0.888181047,2.740894975,-0.933196337,1.171341447,-0.397232881,0.276188434,-0.300535429,0.202256754,11.98292909,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
-0.051055054,0.275629127,-1.052068435,-0.728459868,-0.566918816,-0.585595914,-0.968538599,0.949564737,-1.202319112,0.268243873,0.668816657,-0.784890564,0.169897979,-0.771402975,-1.314088148,0.681897185,0.315926098,-1.005012158,-0.8662722,-0.740633511,-0.062518131,-1.506349974,-0.4934973,1.071218753,0.26190508,-0.188800982,0.276188434,-0.300535429,-0.965670971,11.84868316,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
0.511852227,-0.072031741,0.701779516,0.814627472,0.350027237,1.285618617,0.510809738,-0.4790363,0.885467615,0.268243873,0.918585953,-0.784890564,0.169897979,-0.771402975,0.238876752,1.235417175,0.315926098,-1.005012158,-0.504383171,-0.740633511,-0.062518131,-0.270012121,0.924445445,1.071218753,0.692690728,0.15362285,0.276188434,-0.300535429,0.202256754,11.9381932,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1
0.042762826,0.182310965,-1.052068435,0.814627472,0.506579002,1.285618617,0.458132646,-0.388042604,-1.202319112,0.268243873,-0.304773862,1.641040084,2.600938179,-2.281614434,0.238876752,0.681897185,-0.799174603,0.306987166,0.145161239,1.907031314,-0.062518131,0.348156805,-0.827130887,-0.933196337,0.692690728,0.704478582,0.276188434,0.448621631,-0.965670971,11.81303006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0
0.605670108,-0.14557051,0.701779516,0.814627472,0.881185011,2.221225882,0.401065797,-0.62007653,-1.202319112,0.268243873,0.485312685,-0.784890564,0.169897979,-0.771402975,0.238876752,-0.978662785,0.315926098,0.306987166,0.219394886,0.650378457,-0.062518131,0.348156805,-0.827130887,-0.933196337,0.979881159,0.056850898,0.276188434,-0.300535429,-0.381707109,12.03469103,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
-0.895415976,-0.148106329,0.701779516,-0.728459868,-0.566918816,-0.585595914,-0.968538599,0.171568631,-1.202319112,0.268243873,-0.179889214,0.756974973,0.169897979,2.249019942,0.238876752,-0.978662785,-0.799174603,-1.005012158,-1.079693935,-0.740633511,-0.062518131,-1.506349974,1.888275808,1.071218753,-0.408205927,-0.206170307,-1.858482454,-1.798849549,-0.381707109,11.72803684,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
-1.645959018,-0.707254552,0.701779516,2.357714813,0.036923706,0.350011351,-0.915861507,2.20527775,0.885467615,0.268243873,1.005240607,-0.784890564,-1.045622121,0.738808483,0.238876752,1.235417175,0.315926098,0.306987166,0.715832399,0.492308915,-0.062518131,-0.270012121,-0.150596113,-0.933196337,-1.078316934,0.689590589,0.276188434,1.197778691,0.786220617,12.25247902,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1
0.746396928,0.219587514,0.701779516,0.814627472,0.601628288,-0.585595914,0.835651807,0.007779977,-1.202319112,0.268243873,0.640781328,-0.784890564,0.169897979,-0.771402975,0.238876752,0.681897185,1.431026798,0.306987166,0.330745356,0.77683409,-0.062518131,-0.270012121,-0.827130887,-0.933196337,0.405500296,0.303743444,0.276188434,-0.300535429,0.202256754,11.32055357,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0
0.511852227,-0.116408584,0.701779516,-0.728459868,-0.566918816,-0.585595914,0.085003244,-1.029548165,-1.202319112,0.268243873,-0.263995202,-0.784890564,0.169897979,-0.771402975,0.238876752,-0.978662785,-0.799174603,-1.005012158,-0.986901876,2.341722554,-0.062518131,-0.888181047,-0.827130887,1.071218753,-1.030451862,-0.546112808,0.276188434,-0.300535429,0.202256754,11.84510278,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
-0.238690814,-0.404350901,0.701779516,-0.728459868,-0.566918816,-0.585595914,1.349253455,-1.275231146,-0.158425749,0.268243873,-0.263995202,-0.784890564,-3.476662321,-0.771402975,0.238876752,-0.978662785,-0.799174603,0.306987166,0.47921265,1.345884441,-0.062518131,-0.270012121,-0.308145307,-0.933196337,0.309770152,-0.546112808,0.276188434,-0.300535429,-0.381707109,11.87756858,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
-0.426326575,0.092289369,0.701779516,-0.728459868,-0.566918816,-0.585595914,-0.406649616,1.418182274,0.885467615,0.268243873,0.71469265,2.574090334,6.247498479,-2.281614434,0.238876752,-0.978662785,-1.914275303,-2.317011482,-2.193198638,-0.740633511,-0.062518131,-0.270012121,0.192305074,1.071218753,-0.551801143,2.832220876,-3.993153342,-1.049692489,0.786220617,12.20607265,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
-0.848507036,-0.513264353,0.701779516,-0.728459868,-0.566918816,-0.585595914,-0.968538599,-0.674672748,-2.246212475,-3.72667381,-0.91645377,-0.784890564,-2.261142221,-2.281614434,-5.972982851,-0.425142795,-1.914275303,-2.317011482,-2.193198638,-0.740633511,-0.062518131,-1.506349974,-0.827130887,1.071218753,1.697857238,-1.84633084,-3.993153342,-1.049692489,-3.885490284,11.00209984,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
-0.895415976,-0.52847927,0.701779516,-0.728459868,-0.566918816,-0.585595914,-0.968538599,0.569666053,-1.202319112,0.268243873,-0.888418441,0.558701795,0.169897979,0.738808483,0.238876752,-0.978662785,-0.799174603,-1.005012158,-1.005460288,-0.740633511,-0.062518131,-0.270012121,-0.827130887,-0.933196337,1.50639695,-0.439415527,0.276188434,-0.300535429,-1.549634834,11.44035477,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
-0.097963994,-0.176380718,0.701779516,-0.728459868,-0.566918816,-0.585595914,-0.968538599,0.535543417,-0.158425749,0.268243873,-0.926648435,-0.784890564,-1.045622121,-0.771402975,0.238876752,-0.978662785,-1.914275303,-2.317011482,-2.193198638,1.851706974,-0.062518131,-1.506349974,0.692755454,1.071218753,1.649992166,-1.19125916,-3.993153342,-1.049692489,0.202256754,11.35040654,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
-0.754689156,-0.784343468,0.701779516,-0.728459868,-0.566918816,1.285618617,1.564351581,-0.442638822,0.885467615,0.268243873,1.038373268,-0.784890564,-2.261142221,2.249019942,0.238876752,1.235417175,1.431026798,1.61898649,0.813264061,1.725251341,-0.062518131,0.966325732,-0.827130887,-0.933196337,-1.126182006,0.663536602,0.276188434,1.197778691,0.786220617,12.48582713,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
-0.332508695,0.318104105,-1.052068435,0.814627472,2.072096654,2.221225882,1.704823827,-0.592778421,0.885467615,0.268243873,0.91348862,-0.784890564,-2.261142221,2.249019942,0.238876752,1.235417175,0.315926098,0.306987166,0.534887885,0.72150975,-0.062518131,-0.888181047,0.470333063,1.071218753,-0.934721718,0.600262632,0.276188434,1.197778691,0.786220617,12.52088339,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1
-0.051055054,-0.395348741,0.701779516,-0.728459868,-0.566918816,-0.585595914,0.651281984,-0.549556415,0.885467615,0.268243873,-0.261446535,1.24915898,0.169897979,0.738808483,0.238876752,0.681897185,1.431026798,0.306987166,0.822543267,-0.740633511,-0.062518131,1.584494658,1.350755029,-0.933196337,-0.838991574,0.538229329,0.276188434,0.448621631,0.202256754,12.32829028,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1
0.277307527,0.468097835,0.701779516,-0.728459868,-0.566918816,2.221225882,2.126240564,-0.042266556,-0.158425749,0.268243873,2.141945768,0.857277875,1.385418079,2.249019942,0.238876752,0.681897185,1.431026798,0.306987166,0.302907739,1.385401826,-0.062518131,1.584494658,0.201572673,1.071218753,-0.456070999,2.610141651,0.276188434,0.448621631,1.954148342,12.7512997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
0.511852227,0.079229898,0.701779516,0.814627472,0.903549549,-0.585595914,0.113536669,-1.275231146,0.885467615,0.268243873,-0.967427095,1.17451496,1.385418079,-0.771402975,-1.314088148,-0.978662785,1.431026798,0.306987166,-0.049702084,0.903289723,-0.062518131,0.348156805,-0.827130887,-0.933196337,0.692690728,-0.188800982,0.276188434,-0.300535429,-0.965670971,11.9316358,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
0.746396928,-0.124396416,0.701779516,2.357714813,0.338844968,0.350011351,1.49192058,0.192042212,0.885467615,0.268243873,1.545557858,-0.784890564,-1.045622121,2.249019942,0.238876752,1.235417175,1.431026798,1.61898649,0.024531563,0.800544521,-0.062518131,1.584494658,0.377657067,-0.933196337,-1.126182006,1.215632999,0.276188434,1.197778691,1.370184479,12.82362845,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
-0.051055054,0.045883871,-1.052068435,-0.728459868,-0.566918816,-0.585595914,-0.349582767,0.235264218,-1.202319112,0.268243873,-0.455145173,-0.784890564,0.169897979,-0.771402975,0.238876752,-0.978662785,-0.799174603,0.306987166,0.47921265,-0.740633511,-0.062518131,0.348156805,2.435064187,-0.933196337,0.596960584,-0.732212717,0.276188434,-0.300535429,-0.381707109,11.87234663,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
-0.426326575,-0.376330094,0.701779516,-0.728459868,-0.566918816,-1.52120318,-0.968538599,-1.275231146,-0.158425749,0.268243873,-0.284384532,-0.784890564,0.169897979,-0.771402975,-1.314088148,-0.978662785,-0.799174603,0.306987166,-0.244565407,-0.740633511,-0.062518131,-1.506349974,-0.576905696,-0.933196337,1.649992166,-1.866181497,0.276188434,-4.795477788,-0.965670971,11.49577931,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
0.746396928,0.035994174,-1.052068435,2.357714813,0.640766229,0.350011351,0.12890082,0.076025249,0.885467615,0.268243873,-0.167145883,-0.784890564,0.169897979,-0.771402975,0.238876752,1.235417175,0.315926098,0.306987166,0.103404813,-0.740633511,-0.062518131,-1.506349974,1.83267021,-0.933196337,1.50639695,-0.451822187,0.276188434,-0.300535429,-0.381707109,11.9511804,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
0.042762826,-0.312934604,0.701779516,0.814627472,1.395569383,-0.585595914,-0.968538599,0.44454972,-1.202319112,0.268243873,-0.276738533,1.053218427,1.385418079,-0.771402975,0.238876752,0.681897185,-0.799174603,0.306987166,-0.142494143,-0.740633511,-0.062518131,-0.888181047,2.323852991,-0.933196337,0.979881159,0.053128899,0.276188434,-0.300535429,-0.381707109,11.9511804,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
-2.255775239,-1.043757814,0.701779516,-0.728459868,-0.566918816,1.285618617,-0.681009471,-1.275231146,-0.158425749,0.268243873,-1.349727037,-0.784890564,-2.261142221,-0.771402975,0.238876752,-0.978662785,-1.914275303,-2.317011482,-2.193198638,-0.740633511,-0.062518131,-0.270012121,-0.827130887,-0.933196337,0.644825656,-1.603160292,-3.993153342,0.448621631,-0.965670971,11.34450681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
-0.191781874,-0.259048437,0.701779516,-0.728459868,-0.566918816,-0.585595914,-0.968538599,0.574215738,0.885467615,0.268243873,-0.860383111,1.181512836,0.169897979,0.738808483,0.238876752,-0.978662785,0.315926098,0.306987166,0.414258209,-0.740633511,-0.062518131,0.348156805,-0.827130887,-0.933196337,-1.078316934,-0.09202903,0.276188434,0.448621631,0.786220617,12.2353887,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1
-0.426326575,-0.137455887,0.701779516,-0.728459868,-0.566918816,0.350011351,-0.968538599,0.442274878,-1.202319112,0.268243873,-1.031143752,0.976241782,1.385418079,-0.771402975,0.238876752,1.235417175,-0.799174603,-1.005012158,-0.819876171,0.207783739,-0.062518131,-0.270012121,-0.827130887,1.071218753,1.697857238,-0.356290901,-1.858482454,-0.300535429,-1.549634834,11.58988651,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0.042762826,-0.179804074,0.701779516,-0.728459868,-0.566918816,-0.585595914,-0.968538599,0.72663018,0.885467615,0.268243873,-0.638649145,1.097538314,-1.045622121,0.738808483,0.238876752,0.681897185,0.315926098,0.306987166,0.182278062,-0.740633511,-0.062518131,0.348156805,0.28498107,-0.933196337,-0.503936071,0.054369566,0.276188434,0.448621631,0.202256754,12.16002871,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1
-0.426326575,0.019257765,0.701779516,-0.728459868,-0.566918816,-0.585595914,-0.968538599,0.44454972,0.885467615,0.268243873,-1.028595086,0.878271505,0.169897979,-0.771402975,0.238876752,-0.978662785,-0.799174603,-1.005012158,-1.191044405,-0.290135317,-0.062518131,-1.506349974,1.387825427,1.071218753,-0.503936071,-0.405917543,0.276188434,-0.300535429,0.786220617,11.81303006,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1
1.027850569,0.034092309,-1.052068435,0.814627472,3.123229934,2.221225882,2.753975912,-0.335721228,0.885467615,0.268243873,2.429945058,-0.784890564,-1.045622121,0.738808483,0.238876752,0.681897185,1.431026798,1.61898649,1.699428221,1.124587082,-0.062518131,1.584494658,-0.400821303,-0.933196337,-0.503936071,2.071692581,0.276188434,0.448621631,1.370184479,12.76568843,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1
-2.255775239,-1.076216305,0.701779516,0.814627472,1.563303417,-0.585595914,-0.968538599,-0.080938878,-1.202319112,0.268243873,-1.617336997,0.537708164,0.169897979,-0.771402975,0.238876752,-0.978662785,-0.799174603,-1.005012158,-0.968343465,-0.740633511,-0.062518131,-0.888181047,-0.827130887,-0.933196337,0.7405558,-1.160242508,0.276188434,-0.300535429,-0.381707109,11.38509209,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0
0.136580706,-0.020427812,-1.052068435,0.814627472,-0.264997555,-0.585595914,0.800533745,-0.713345069,0.885467615,0.268243873,-0.2716412,-0.784890564,0.169897979,0.738808483,0.238876752,-0.978662785,0.315926098,-1.005012158,-0.745642524,-0.740633511,-0.062518131,0.348156805,-0.827130887,1.071218753,-1.030451862,-0.553556804,0.276188434,-0.300535429,0.202256754,11.88793137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
