Id,SalePrice,SalePrice,SalePrice,SalePrice,SalePrice,SalePrice,SalePrice,SalePrice
2014,195972.3136,181889.3199,187221.7422,182687.063,198061.4914,182420.0263,182422.9304,183596.1778
2015,188079.6952,202974.9662,198107.2284,195699.2283,170391.7407,203810.4295,204237.2115,196454.1515
2016,202742.9604,187960.2882,191429.2192,194075.9857,170391.7407,188799.8017,189117.1433,189838.0651
2017,197576.3991,190989.828,191607.6646,187076.6921,198537.6983,192140.295,192306.4759,189701.1849
2018,123465.2608,134463.0278,134211.8342,134636.0243,130420.4261,135194.8944,134396.746,134357.8058
2019,132172.4224,142907.8332,140924.0124,140961.2149,125384.8894,140921.0807,141839.8535,139022.3454
2020,118264.5801,101110.1969,116991.1079,111000.5749,117642.7254,104334.1198,102072.2206,108200.2024
2021,113177.3804,107274.2497,117848.1999,111074.9703,118633.6709,105927.4337,106679.1523,109851.162
2022,172610.3877,178119.6361,180360.7947,184512.2858,165063.6623,185625.8374,179857.3584,182924.0543
2023,157095.2515,144158.6513,156523.0372,142485.4488,167393.4163,150156.56,146436.416,147799.043
2024,268225.2618,295138.4522,243965.5474,273276.6005,254278.4327,305275.9016,300000.8151,284341.7641
2025,324882.7521,357352.787,360270.3582,364224.5456,298466.1388,354693.7395,356518.753,354109.0384
2026,181928.8971,174708.0218,179574.5564,181638.1736,161462.7054,175330.255,174848.4158,177378.5526
2027,151491.9207,168129.4302,154901.2976,162221.9243,146186.6508,168717.1356,168454.039,163077.6555
2028,151923.3954,154703.0443,145173.7928,151663.5394,147960.8504,152527.4874,153596.8028,151806.1921
2029,168957.7518,166921.6758,167572.4359,172946.7772,163819.2758,168480.5429,167894.2006,170239.9018
2030,272515.6615,264415.7168,276092.7044,263372.4371,245574.003,259907.5519,262673.8867,260216.933
2031,224575.4448,228824.0586,225615.7547,228246.5059,210946.4486,223539.979,226490.934,224261.687
2032,250409.4774,242138.6628,251871.6904,241095.1722,214663.6679,237087.1365,240289.0559,236421.4787
2033,263685.8659,250413.0334,270582.4813,254264.3417,238397.7035,244377.0201,247612.2482,249013.7458
2034,162102.4635,174773.0629,160054.8101,169201.0429,157854.8292,180190.5521,177382.9575,172613.8546
2035,188657.2619,220433.0262,208610.9193,225186.4467,169161.8823,221924.8781,221475.2543,217855.4687
2036,189882.6527,193371.2004,176331.839,188216.7644,188888.828,190657.3564,192494.4212,188705.3324
2037,200013.29,195813.7976,184991.6676,191880.7684,202673.9736,195897.621,196568.3712,193732.9858
2038,273282.0019,307135.2898,292284.9626,260121.5446,250103.9713,308011.2283,305707.035,276930.3087
2039,190512.9403,216381.6747,216459.5799,240079.3638,166717.1036,218662.0737,216637.2342,223613.6155
2040,283920.7775,260044.8868,267394.1415,234575.1114,304597.5861,276110.1551,267398.6092,256617.907
2041,269677.8873,285536.5338,286460.8648,294950.3954,238433.4777,288490.9498,283135.1279,286749.5301
2042,195752.3016,215184.0585,199469.3502,208866.0654,184968.2449,217402.8651,215868.177,209145.9839
2043,165342.7341,170561.4485,164701.878,172896.7561,164070.5669,170355.5146,170674.3471,170838.5624
2044,149182.073,149680.4527,136655.728,152653.5784,171137.1608,147963.4327,148769.3706,153233.4239
2045,220470.2865,214816.2966,220242.0846,204066.7102,215960.3839,212528.4706,213629.071,208577.9203
2046,137135.9593,151551.0109,142700.8097,139384.3954,158019.9477,154529.1828,152230.3397,146925.2912
2047,148279.3446,141879.6175,153430.4802,152992.0656,148176.0459,142148.2091,141749.3073,147944.5542
2048,140577.0443,143641.6565,134607.0215,131541.525,136611.8157,143929.4352,143277.6202,136548.9026
2049,131686.0383,142035.9095,141139.8825,134941.4568,162326.4045,140047.7076,140125.9048,139234.007
2050,167650.4489,161333.5738,179011.4961,176323.1888,158479.808,159410.2148,160382.2914,167769.1534
2051,99315.47059,97643.3729,98156.17851,108541.1161,102366.7201,96156.65912,96640.54766,103316.3085
2052,144959.7231,128690.7526,129382.7961,125279.6866,148884.2616,130804.4667,129889.8341,129366.5173
2053,144192.9046,144902.2387,145101.9558,147613.6992,137420.9691,143095.5852,144058.512,144784.2792
2054,85914.08983,109700.7729,83172.8477,121294.2742,94044.85255,111983.8762,110388.8204,115693.8826
2055,169720.7382,157592.9275,152495.5581,160917.5305,190808.2014,158647.1251,157085.0152,162539.4371
2056,130193.6092,164084.4112,141782.3124,151409.8761,129199.7899,163406.7576,163299.6133,153366.1764
2057,125925.6546,119973.8628,124584.3773,118164.1844,126849.5093,120635.936,120493.0888,120389.051
2058,232501.4045,207869.2208,231204.7499,228232.6335,234561.8659,202789.6838,205182.9947,217975.2696
2059,129756.158,130487.0408,135823.9288,130656.5587,133768.3088,130860.608,130637.8526,130358.7925
2060,189646.2345,164244.5036,171000.2601,173961.2183,186591.2155,162265.2157,163035.7329,170696.2568
2061,173488.3407,176730.7428,176361.4382,184611.9014,168185.4441,174419.3194,175339.7919,179040.2054
2062,135588.1013,125209.2846,134588.5373,127361.9141,136875.3746,125839.8006,125474.2585,127567.2071
2063,110376.6713,128116.5925,105451.7275,124064.3783,111081.1328,129038.3762,128178.3622,124481.8924
2064,146895.5148,132825.3526,146237.2152,137421.1477,149038.176,133069.4034,132464.7948,136477.5761
2065,114788.2493,113576.773,123949.165,112922.7991,116702.4248,115168.8109,114194.7067,113927.9096
2066,161840.1536,170225.0086,158511.3239,160301.0149,163853.1074,170333.358,170390.1352,164626.2682
2067,110418.4063,114178.7203,111793.5026,101339.5238,123001.7309,113053.5678,112973.7598,107108.4817
2068,151458.2506,141857.5984,145087.1498,135491.6766,186723.9946,141134.9339,140450.3395,142287.7707
2069,92482.4174,80864.622,80207.53191,83925.92302,87345.61847,81926.83815,80905.60086,83406.683
2070,113847.2471,120321.1906,117008.4028,110333.0756,115579.6611,119542.1424,119870.1708,114855.8064
2071,90929.73439,100672.4976,89595.03559,98761.50675,102846.6963,101505.8669,101432.3562,100567.5149
2072,146298.1822,138086.6946,124540.068,150427.6009,147529.0182,135588.0554,136280.6687,143798.6991
2073,142235.7357,140366.718,141101.1226,143304.459,136095.1646,138798.81,139794.0149,140764.8461
2074,187944.4481,183081.1316,185568.7595,184595.7485,181438.2037,180860.7843,181991.0679,182447.3086
2075,142304.1629,140423.5533,143797.2597,141611.4375,134641.2576,128642.5756,139207.9884,135701.423
2076,117293.1525,120383.4287,118414.8736,117743.4495,121671.2431,119541.0141,119639.4987,118994.8821
2077,148436.219,168514.0311,158306.6233,165913.2815,150269.0707,172783.9519,170667.9504,166827.4029
2078,127455.0933,128973.2352,134741.8788,129286.0461,130449.6785,128762.9266,128846.7382,129234.4727
2079,133922.1114,133755.661,121956.7761,133426.657,143755.7401,133741.3903,133682.1271,134547.5613
2080,116954.7091,122482.8444,122744.1468,124585.1155,127765.6629,114638.5603,119362.457,120661.0582
2081,123074.2518,120669.6909,121189.9423,122336.2732,127816.6879,122318.0501,121593.9369,123214.5183
2082,148900.4195,125483.3094,140890.8206,140600.7609,174412.0447,129610.0037,127675.9821,139850.3957
2083,143007.4512,140203.6665,133970.2704,138439.1226,148784.9231,143715.8046,141944.2071,141196.7314
2084,111987.0677,119884.9383,106344.8999,118325.6029,114394.2625,119480.1567,119590.5954,118250.3875
2085,126972.4598,118558.8461,123912.8807,119185.4378,130466.7213,119823.2822,119310.7508,120663.1572
2086,102782.6757,109456.087,87505.29744,103948.4425,90878.49627,111502.7612,110495.4779,105198.5758
2087,128998.6701,118877.9394,118750.1826,119972.7149,134632.1939,119427.4588,118884.8562,121405.4876
2088,111699.9375,95693.038,102552.3678,87744.99126,110988.0895,91615.88621,93965.11358,91509.88996
2089,75561.28366,77115.0287,70879.83279,76915.35189,93282.82154,78162.59911,77757.51648,78926.16107
2090,131071.9827,133710.3466,131003.5846,147830.5952,134314.158,130327.1129,131612.2197,139302.2531
2091,128672.6009,104609.0079,120196.9608,106049.2014,135816.5519,104119.0242,104092.8612,107520.5495
2092,136910.7703,118700.4895,117466.5848,120526.1306,148826.6106,120167.8233,118987.6323,122684.9006
2093,144233.1294,113459.4057,125629.1787,115589.2341,184593.4793,114725.5701,112944.6952,120528.4922
2094,107675.8799,103876.6232,114787.8314,111400.9328,119760.087,102897.1485,103380.3323,108635.8361
2095,151544.6632,132906.0182,136798.1171,131518.6466,148784.9231,132652.6331,132984.5699,133265.9544
2096,90935.29196,85588.95143,85646.2507,84143.57795,87369.83388,85931.13398,85581.37875,85059.05295
2097,102416.1422,107627.7944,102986.6435,98667.36576,112338.1284,103755.7882,105455.0864,101940.7226
2098,137645.2448,129888.59,137807.0202,137813.6777,139689.1018,136764.7178,133737.2091,137570.9001
2099,68313.21279,66627.33256,47883.96598,64433.27686,74514.44599,67016.39389,66503.82046,66128.2711
2100,94812.89144,72343.25834,74150.20513,90337.49046,107847.6814,73183.74683,72392.00104,84312.29639
2101,144037.7513,111457.4491,111557.6005,107596.7294,146404.8709,106562.5056,108130.9882,110090.8999
2102,124078.7934,128176.9268,122794.0236,142068.846,126381.9761,123094.1195,125668.1193,133275.0744
2103,111415.047,108840.6852,110820.532,106768.3785,103148.2393,111458.3741,110344.083,108609.315
2104,125994.3717,142010.3691,131707.6029,121797.0446,154888.2649,126336.1043,138698.6242,126146.3662
2105,123028.4264,129316.7099,122745.7857,122556.1535,131450.9897,130917.7717,130196.5632,126622.1969
2106,94408.80843,64341.69977,90967.42548,71935.00558,94719.37474,62919.98596,63057.6074,69759.90616
2107,226882.7819,187408.5536,214782.6568,179479.7864,237565.776,179415.9256,182931.3985,184037.3432
2108,118966.631,108928.9371,112467.3036,116474.1979,127765.6629,110215.987,109389.1963,114786.5552
2109,115247.1841,103762.7034,109369.4206,107465.3899,120174.8711,105944.3387,104711.3854,108289.1569
2110,128069.974,117861.3755,121340.2839,119220.6277,128463.6874,116484.0035,116810.655,119363.4406
2111,133739.9399,137350.0706,137050.9226,132454.3875,137073.1038,137466.5412,137534.6186,134682.4117
2112,142910.6959,136392.8333,152985.2821,144371.073,158344.9378,136258.9875,136226.3799,142517.6548
2113,120974.1172,125098.4615,124737.3834,130519.9007,120631.0875,127750.032,126818.5972,128672.9226
2114,113466.913,140519.0321,115669.2589,132936.395,120372.4167,137178.4408,138701.0363,133116.256
2115,158462.5503,154513.4831,168982.7436,159043.171,191410.6267,157571.5699,156238.6039,161087.8817
2116,120212.1231,115644.2831,116954.9644,110060.9531,123802.8715,114198.3838,114918.0554,113226.1483
2117,138379.4182,143617.2008,142352.0295,149768.057,136444.1336,144278.4886,143865.8579,146191.3363
2118,117350.3971,126729.6848,121452.1201,125922.8894,132302.0652,129309.1105,128167.8303,127911.6215
2119,106130.8982,119532.7262,103764.3893,118515.2034,114427.0632,111232.3756,115803.0209,115537.8674
2120,112942.298,130481.6667,117427.9426,125920.1544,120238.5266,121778.2316,126507.5671,123967.493
2121,90786.29431,91484.5303,87197.32029,87049.35016,101487.8891,92254.07296,91233.56602,90677.62801
2122,108896.6036,124976.7849,102320.352,126312.0144,125321.6281,129547.6983,127343.8012,127287.785
2123,88621.64146,78929.78083,87798.7032,79785.97212,90013.99699,79729.08385,79627.72739,80542.70185
2124,148091.4694,157257.8972,148514.6199,157459.7974,168148.9436,157340.6589,157115.049,158349.3728
2125,123299.2349,129142.9174,128784.39,133883.2272,154076.8031,131091.5109,129914.9856,134363.1961
2126,151455.6515,156068.5174,148332.5894,160789.1728,154028.8993,158339.5506,157373.2645,159157.3015
2127,153769.637,161297.3445,170026.6908,160023.6955,182106.7753,162492.5086,159080.1128,161900.5143
2128,134889.6802,134401.0895,137657.6732,137308.455,134222.5775,133504.9432,133298.6712,135668.5883
2129,98940.62183,94106.24265,86948.28621,109633.8395,107551.5453,95337.40744,94115.80113,103921.7766
2130,137378.0186,120788.9174,139843.0692,129932.5853,136552.2078,131516.5869,126500.3927,131046.0983
2131,149298.1656,132939.167,130841.3948,138046.8984,169262.9334,136692.6526,133915.673,140235.9256
2132,133274.1229,114998.0251,116738.0035,113637.9311,146461.642,116861.2038,114936.0555,117503.4838
2133,119812.0334,114149.8926,124811.7549,116311.6994,133692.3624,120319.8353,117355.421,119839.5767
2134,116759.8992,119248.5812,120179.5385,138353.4608,134115.0521,124239.5069,121371.2816,132086.0655
2135,104416.9134,95129.9596,88128.553,116491.6354,105543.2907,100453.5521,97783.54944,109436.4553
2136,92135.54256,81474.78917,84089.88549,81629.09061,100456.7062,85214.38124,83173.37541,83987.76707
2137,120988.8227,107246.555,118721.3076,108311.1129,126543.9295,107130.7417,107037.3265,109715.1886
2138,140492.4771,131396.5214,138569.007,140511.2675,145137.919,135159.4955,133014.1558,138951.4203
2139,149635.9889,143534.003,154072.2733,151305.0581,145398.8687,142633.2112,143112.9447,147193.4965
2140,134214.4787,139145.1155,140539.3605,142562.2706,129288.0143,136517.0712,137849.8728,138685.8013
2141,124808.0055,160961.5297,131462.1462,152726.2985,109846.3396,161806.2953,160725.8444,152192.6152
2142,134786.3964,121830.8497,128286.2222,127559.4552,128507.8954,122758.3195,122573.5731,126149.9504
2143,144047.3521,147812.1562,149093.6146,143977.5999,152536.6055,149086.4221,147219.3147,146576.1961
2144,145578.129,120311.4803,130872.2192,132224.9106,143994.0049,114668.8826,120701.2698,125450.8124
2145,135731.6465,147198.6104,140280.5215,147217.1019,129199.7899,145302.3054,146396.0084,144386.9324
2146,149170.3742,176990.3808,182821.6288,180314.1308,151195.2571,175700.8403,176260.8459,175402.9316
2147,142211.4688,147763.7172,128232.1579,154072.5201,159239.7846,154354.7936,151653.3276,154733.0764
2148,138430.8017,146883.0708,141050.4009,139306.5292,143922.3952,136033.5468,145798.1667,138476.9773
2149,129054.9579,157623.2244,159731.8445,156539.2287,124449.6408,145220.6455,156764.4383,148991.4131
2150,212927.5139,234856.6147,264294.028,232144.813,195251.8292,232656.6059,234599.4226,228012.9765
2151,105994.7799,126620.4169,92665.48625,117657.3693,109839.5215,125689.0279,126848.9248,120026.2333
2152,181594.0806,137407.8823,147148.2221,144461.0124,179341.7131,137044.7934,137705.1213,144298.0003
2153,166551.5038,161515.5684,173079.329,168807.5082,188805.9853,160682.29,161440.2139,168257.6537
2154,110967.6286,96275.52621,114933.1904,113586.3625,109133.2994,96464.21283,95960.66432,105587.2173
2155,113131.0002,132394.6334,113540.5665,134574.8206,126006.8203,128665.0308,130486.4736,131266.2273
2156,280598.4227,242357.6994,257337.3719,254576.0216,266185.4165,247807.4931,245817.1641,253802.1286
2157,221559.4378,224967.154,228640.6172,218760.1515,232376.5336,223530.1484,225304.7429,222143.5602
2158,226425.4062,226638.0045,231040.3198,213548.4782,230015.0643,227542.118,227955.764,220641.853
2159,198597.3554,219534.1645,197965.7705,205927.042,204602.6021,226637.7007,225028.1372,213529.9857
2160,166087.1542,188199.3039,163214.0988,178775.3109,148526.2172,185681.7214,186806.4044,178610.0822
2161,249217.5979,240266.6202,240814.8631,233841.4031,240175.9409,239493.7525,239867.3125,236974.1976
2162,429360.4494,333193.1653,332699.0068,357785.1731,358144.6617,334718.1075,336131.4893,348969.9277
2163,335096.1176,317549.9335,378075.3441,353162.2599,306271.2539,319561.3566,318178.2605,335247.8764
2164,238791.7345,237835.1229,243387.3664,241974.7329,219801.3263,237405.7004,239557.1542,237711.6564
2165,181385.3585,236756.0708,202678.1753,225520.6527,174549.686,242604.4521,239082.2205,226261.8122
2166,143948.31,159232.5744,144525.23,157120.0576,138918.1795,160853.99,160045.1495,156713.2189
2167,213562.8089,220364.3892,206871.0638,225267.0216,199049.6932,221030.9083,221046.9324,221240.1929
2168,211120.8406,195840.6122,203355.4291,211388.8252,197121.0271,198524.6913,197025.4636,205016.1261
2169,192625.2788,191517.4694,191502.8055,193221.4578,166691.5149,192071.1656,191643.8223,190087.3647
2170,216896.3683,204622.9538,223025.9585,216794.0254,206856.3825,203810.6779,203774.4847,210374.8261
2171,151413.7708,161487.1922,149961.1933,155371.7327,139010.5624,165577.7058,163660.0483,157617.8788
2172,143320.6022,133502.603,126342.2632,127782.7992,145798.4574,132581.6418,132947.99,131162.2736
2173,161780.0276,184785.6559,167186.94,170792.6437,159965.3018,201126.5289,192470.1073,180951.2336
2174,235218.1682,219380.3621,232664.8219,231062.6512,252264.4007,219031.8929,218857.1759,228470.8015
2175,278998.1449,278504.8445,302243.4318,297318.487,249401.958,274275.1158,275442.058,283381.3966
2176,331759.1913,292904.7681,325311.4342,313704.5536,312573.9332,293581.1087,294048.5109,305872.6422
2177,247909.9084,234687.5583,245111.0724,230061.0207,255043.0135,234287.0902,234385.2338,234057.3582
2178,207450.821,209765.2978,206275.9156,206105.9694,210281.7084,206738.6649,207769.8525,206225.5472
2179,140582.5789,141396.5816,142936.031,138942.9589,134458.048,139993.5583,140871.0839,138792.8873
2180,232164.6218,205421.0778,230767.2631,194137.1331,228066.3265,206854.5485,204118.56,203330.7626
2181,195573.4816,189105.1764,182248.5611,187530.0372,208296.776,190210.7933,189262.0758,190336.0578
2182,238987.517,213629.6488,227426.9203,219890.1033,240175.9409,215422.9387,214403.9992,220199.7705
2183,197473.7556,187720.6672,193735.2357,183879.6672,204559.9639,188281.6938,188273.6221,187400.19
2184,133345.4054,110584.6648,127532.9726,113051.3105,130466.7213,110544.9337,110851.8155,113802.4652
2185,120057.8322,121277.2225,106785.866,146245.4071,106755.3586,122539.4505,121719.9243,133357.1174
2186,144233.5464,141991.7105,133542.8166,143810.7517,148804.6833,141055.0794,141640.5021,142870.536
2187,150897.3308,155752.9659,145320.3452,157655.9553,146782.2527,154953.5004,155978.9931,155472.8005
2188,147091.6869,153212.6094,153402.0962,156461.7562,145017.1001,150583.4587,152332.7054,153150.6717
2189,242452.429,276493.6795,256522.1667,210049.4945,242597.836,277607.81,275275.3635,238793.9894
2190,80403.16556,75564.3476,82939.2622,85919.96909,84547.10595,73198.45913,74570.80443,80449.91745
2191,84004.46302,75523.68964,81376.34786,106004.7019,85425.10475,77397.37882,76047.1677,91617.39207
2192,80962.71707,85644.2638,88372.96068,98957.30565,85356.35864,90366.95176,87727.06979,93970.46137
2193,107538.5217,107957.6091,121127.0854,121460.0814,105857.9702,109774.5469,109009.4957,115146.26
2194,102482.26,98630.79194,101363.4931,100603.8876,101400.6242,98335.05398,98547.36118,99773.32263
2195,110241.753,107690.4676,112242.8241,115703.6998,115863.456,109276.5018,108522.7866,112955.3253
2196,113197.6954,105952.5159,107817.7637,121377.6174,108959.6017,108632.0445,106894.0492,115243.7156
2197,124895.2416,117879.9478,120909.4184,115945.5914,136321.2455,110197.8244,114834.4448,115296.1402
2198,168231.0578,149681.4849,149253.9452,143344.2946,173477.5825,142945.1545,146250.6036,145455.8694
2199,184965.4204,194279.7856,171850.2109,164865.0171,178881.5922,181471.8753,186295.6362,172043.5593
2200,125506.3799,154921.4446,153273.1177,163858.3624,127609.2276,156364.2992,155528.9465,156805.3745
2201,126390.8296,151074.4151,150320.5888,146183.3171,126357.3339,148725.4914,149595.4249,145575.4344
2202,169145.4341,227539.8986,205121.8521,215978.1966,144945.6517,226292.3861,226155.4931,211524.6736
2203,138699.8058,149032.2466,136576.2529,143846.0587,134051.9726,148059.3475,148750.5684,144131.3951
2204,167805.3701,172845.8004,182087.3407,161188.7681,181479.9412,177331.6029,175246.4887,169854.1068
2205,118749.7167,121821.2478,121236.297,131128.3286,126320.1799,122888.8838,122002.2909,127023.8274
2206,143201.3054,151047.7739,140562.1472,138886.0067,136487.08,154883.5415,153364.9547,144441.0023
2207,176339.5697,204346.2815,183104.8217,217754.4498,151890.5011,204063.5222,204575.424,204998.8273
2208,227357.4065,283580.2732,244560.2615,286640.9024,222627.9863,291120.4191,288532.948,281949.1028
2209,203530.3504,243978.7397,203863.9793,243571.0901,189573.5209,246296.3934,245282.915,239624.8328
2210,105349.7499,120653.2838,113529.9555,123396.8261,108319.8356,123395.5154,121464.1558,122436.3209
2211,117488.1213,113784.7438,111001.933,113899.8862,125719.4966,115380.6637,114514.6093,114940.7827
2212,116148.1996,116330.9405,114336.9358,119110.8034,118913.5012,121415.8513,119010.1235,120079.5504
2213,105182.8155,100591.6825,103355.8089,99940.93395,115654.3399,108147.3255,104553.2716,104862.9549
2214,133098.0279,123228.9418,126418.6766,131817.7796,139373.985,134129.4959,128434.847,133304.2159
2215,109354.8798,96698.12105,104941.7844,101596.5005,103611.2112,100252.1978,98474.12913,101683.2546
2216,143871.4774,128158.4388,142444.2387,134926.2659,157638.6706,138551.1869,133795.247,138353.3736
2217,72689.82686,61440.07111,63357.83402,75627.51266,82086.85052,62246.77298,61734.65002,70425.63648
2218,90207.78473,83217.03433,78890.18878,91651.64758,87379.50774,70311.15204,75318.61334,82190.09833
2219,87365.06167,83242.18836,85613.50383,89958.16069,88760.36037,69146.58074,74691.96729,80926.91644
2220,96363.57546,77373.62355,68390.35073,87982.65572,92883.96893,63133.53579,68588.66981,78125.05485
2221,321292.91,280286.228,296162.7116,327114.3458,243322.8184,279645.3192,280132.1596,298706.4996
2222,239269.1497,261166.5712,261581.1142,287268.5812,236083.8172,259990.8224,261727.3096,271023.5535
2223,312868.2802,263420.168,304979.6278,273844.4381,308706.318,261901.1971,262252.5071,273028.5644
2224,211727.7819,208544.3007,206418.1933,201269.7365,199776.8271,206191.3891,206495.2428,203494.4251
2225,133183.0001,121789.3251,116040.719,123565.6447,136300.9763,117877.2235,119845.8293,121999.7698
2226,190181.9039,183642.6769,179249.4653,186938.7963,175944.8419,182708.0177,182627.5444,184563.2081
2227,209742.5867,205977.669,205168.6104,205545.0623,210163.3291,200459.2332,203857.1849,203572.5797
2228,265245.48,251733.2139,274969.6398,261023.0039,240999.452,253701.9167,253024.3221,256257.9997
2229,236310.7217,249070.0176,248341.4116,251888.3317,211937.5387,245853.479,247726.3376,244931.2887
2230,162449.6318,156904.2665,154314.9065,158080.6382,145711.8462,163192.3513,160160.9003,158756.4227
2231,194173.3963,217194.1115,211309.6322,216932.9763,166691.5149,218824.5746,217664.9374,212289.0793
2232,176854.2067,178838.0578,178225.3607,179896.7295,175787.1809,180382.2623,179268.356,179852.965
2233,169583.5525,186485.2331,181731.8751,185737.5658,159234.7606,191034.005,189080.1884,185273.1548
2234,226185.2283,244255.7425,235179.4176,244312.4285,214248.7608,243960.4334,244708.2598,240643.4379
2235,224263.677,215040.921,219996.0562,229703.2621,229619.743,216437.593,215718.2866,224829.6678
2236,269998.4352,257274.8727,283960.9443,260645.5298,286607.3163,254311.418,255999.2274,260468.5711
2237,355437.7729,301658.6426,390296.6614,320060.1385,342967.4157,299076.8431,301248.0384,313700.0233
2238,181532.8435,198556.5972,208067.3102,199491.674,180187.6227,196713.358,195697.2366,196384.9327
2239,117775.6969,105938.3884,115550.0743,112121.8774,133073.4068,105497.9279,105317.2209,111363.0705
2240,163001.715,152289.0245,162526.7851,150308.6912,165277.7591,149209.5511,150751.4803,151317.6562
2241,152335.5225,148707.8955,163096.4675,157614.5855,149407.7993,142256.3224,149938.3052,150119.1328
2242,135159.8571,111201.1529,121694.2052,115160.763,137061.7891,109697.3401,110315.1797,115253.142
2243,119062.3113,119184.3339,121326.6298,113961.019,130601.0016,115360.2702,117318.2192,115983.6993
2244,100193.5079,104358.7746,108073.1697,95441.68293,106767.0833,104526.824,104342.5431,100283.3702
2245,93389.36134,99752.53264,94761.98554,98062.65107,103627.5481,99030.96364,99909.4188,99404.33348
2246,137418.4339,138769.2756,145617.9213,149273.9862,136567.275,137823.7349,138304.7761,143287.7131
2247,108587.7111,104353.2635,103752.3172,104773.6858,109060.4448,101909.3915,103300.3496,104163.0565
2248,116468.5157,127521.3932,122748.361,131953.9609,113046.3543,125965.009,126709.423,127615.331
2249,120523.6959,121380.4426,121446.7922,121204.2199,117307.1408,120799.363,121123.0893,120791.2164
2250,125704.3454,125652.5328,131444.846,129493.9706,123063.4727,126027.341,125945.5526,127721.7954
2251,100195.4506,102594.4899,91333.82655,122664.0418,124990.7656,109635.9688,105666.7416,117326.9679
2252,169894.6066,173853.1775,175885.5951,182906.5032,171181.578,171932.4183,172795.7663,177329.2728
2253,159520.3125,163606.5626,164520.7167,160822.5352,145711.8462,167288.7925,165950.2471,161650.3538
2254,171102.8716,185249.2944,170780.0829,174610.8758,158989.7437,190224.3543,188139.7105,179361.9718
2255,186020.3142,181715.8981,193063.3218,188665.7387,175166.39,179510.9957,180292.8021,183745.907
2256,179696.3999,174833.856,177352.3359,173746.1109,166691.5149,174437.6344,174548.0373,173265.0257
2257,193893.5657,216811.0043,202653.4358,211354.2871,178709.977,219369.8809,218421.6659,211568.3183
2258,170993.3311,161964.3182,164788.1331,163024.1992,156068.9838,161811.7677,161714.9468,161708.662
2259,180620.3272,179631.1068,176739.2638,178225.3055,171542.7588,177897.9678,178305.1446,177540.0789
2260,155993.4175,149529.0216,165594.4144,165539.6165,149038.176,145367.1404,147410.3047,155426.796
2261,165029.7433,207784.6828,169708.5261,192055.1924,165011.5831,208790.7734,209155.3089,195758.0831
2262,211342.09,228141.2833,198325.5625,224921.331,208873.994,228138.891,229028.8484,224345.46
2263,338433.2142,385116.4595,362251.0277,353777.6651,330911.6275,395250.4503,389280.3854,367129.9742
2264,436051.6384,469488.8762,421276.254,458211.9734,364769.6681,489722.3696,480788.6631,461270.4904
2265,162257.4167,144531.0753,164459.8511,157442.8241,165553.1775,135916.3982,143641.3255,149316.3134
2266,281964.7081,294245.7666,360317.0882,286997.9437,240445.1192,292521.9186,293678.3332,284471.7103
2267,338505.8337,350283.8044,353628.7397,366729.156,306192.1656,353838.7273,353846.7966,354839.6279
2268,351858.3242,414055.3781,404461.832,430455.0053,337674.5421,426758.793,419967.8933,419540.5371
2269,163754.5646,150808.3329,146544.9142,152369.3521,169326.7555,151058.3848,150996.2963,153168.423
2270,173323.3335,192689.4601,186552.8472,191923.5529,165281.3947,190708.319,191424.7301,188839.2253
2271,226721.6121,205140.7836,230542.8939,215083.7035,223786.2311,203854.9619,204494.2752,211741.2256
2272,196695.3878,204463.8742,201000.4511,209823.8756,195335.7752,201939.3739,203785.4517,205380.2813
2273,160336.3725,159692.9422,170716.0875,167755.8437,155484.8632,158679.2213,159465.5744,162812.3633
2274,182381.3423,178119.7932,179201.2651,180224.8704,174051.1912,180308.3703,179135.2376,179818.2656
2275,168099.6649,157931.4147,169702.5379,176194.2925,164700.1,154098.9563,155941.43,166144.023
2276,188426.3227,205746.4434,201123.7449,192379.3398,185057.411,207639.0301,206619.3031,197218.6997
2277,173832.8308,182090.1711,179965.4441,194899.1414,167810.3235,178028.957,179441.7847,185513.2205
2278,146186.0645,139346.8872,140205.7573,139196.6819,149102.0454,139196.5986,138876.9796,139914.8169
2279,118605.7893,126263.8586,129832.7127,119305.073,120868.0018,129235.0077,127483.8833,123498.7705
2280,112826.5254,112288.285,123919.3803,126265.9026,116646.8762,109796.1606,109887.5741,119012.9232
2281,189210.05,164709.8103,178194.9389,165286.49,201708.1972,164344.6831,163805.1636,168091.0317
2282,208634.6103,165881.3987,188762.6739,170492.5569,202960.9734,163732.4631,163839.5205,170634.0451
2283,98154.66189,104399.4311,100577.7455,106821.9971,110817.3774,103625.3842,104035.6192,105881.0262
2284,112213.3534,110778.0937,105835.7851,114739.7455,125415.665,110498.519,110423.1849,113876.6038
2285,132962.893,138615.539,141178.653,147670.0881,136694.8137,140956.7933,138849.2519,144101.1019
2286,126524.3346,124667.307,120858.924,124693.5492,128013.7798,124014.1321,124229.2371,124544.028
2287,337909.2327,351574.9206,351752.2371,362816.0807,319693.8553,355739.3971,352986.836,356270.8301
2288,277212.1497,286067.6437,275345.4118,293348.1624,262895.976,289726.3094,288952.1411,288921.1881
2289,392611.2773,366636.789,427504.1278,386863.0564,353846.8626,368943.9172,369123.8448,375668.7883
2290,454133.137,427024.5714,519098.6218,457891.3235,363997.164,428316.3079,427888.6246,436452.9264
